	src	rank	dest
386	"""790545"""	0.02833941708127563	"""Synthesis_and_degradation_of_ketone_bodies"""
387	"""557665"""	0.002193473921738616	"""Tight_junction"""
388	"""1111294"""	0.05058272118558768	"""Tight_junction"""
389	"""795504"""	0.0605330947247628	"""Ras_signaling_pathway"""
390	"""771804"""	0.033780274183968687	"""Non-small_cell_lung_cancer"""
391	"""304640"""	0.04026070308015692	"""Wnt_signaling_pathway"""
392	"""4440670"""	0.08081034309392697	"""Ras_signaling_pathway"""
393	"""851938"""	0.05908405129757127	"""Ras_signaling_pathway"""
394	"""1011712"""	0.026096156944496518	"""Synthesis_and_degradation_of_ketone_bodies"""
395	"""32546"""	0.051473195728288935	"""Ras_signaling_pathway"""
396	"""580625"""	0.04622099730528628	"""Insulin_signaling_pathway"""
397	"""300432"""	0.015060836956646896	"""Th17_cell_differentiation"""
398	"""1060565"""	0.08204316894340123	"""Ras_signaling_pathway"""
399	"""1010721"""	0.05258101763475317	"""VEGF_signaling_pathway"""
400	"""4297838"""	0.04486199959726733	"""Ras_signaling_pathway"""
401	"""510422"""	0.06181232459466005	"""IL-17_signaling_pathway"""
402	"""1927234"""	0.034087526995943966	"""Insulin_signaling_pathway"""
403	"""4338511"""	0.08856874079447907	"""IL-17_signaling_pathway"""
404	"""441265"""	0.0199087553077594	"""mTOR_signaling_pathway"""
405	"""1101451"""	0.04507315428137251	"""TGF-beta_signaling_pathway"""
406	"""984831"""	0.03959386600301467	"""Hippo_signaling_pathway"""
407	"""1017181"""	0.0425369601095863	"""Insulin_signaling_pathway"""
408	"""591699"""	0.062478099559321765	"""Insulin_signaling_pathway"""
409	"""769222"""	0.01872684856467836	"""p53_signaling_pathway"""
410	"""415661"""	6.173760472578919e-08	"""p53_signaling_pathway"""
411	"""607386"""	0.048354102710377364	"""Intestinal_immune_network_for_IgA_production"""
412	"""749837"""	0.08358803522497571	"""Insulin_signaling_pathway"""
413	"""35291"""	0.04378837983604174	"""Ras_signaling_pathway"""
414	"""334554"""	0.02526902145143409	"""Lipid_metabolism"""
415	"""1004910"""	0.08478434051990677	"""Non-small_cell_lung_cancer"""
416	"""4315533"""	0.037905055236974516	"""p53_signaling_pathway"""
417	"""1646259"""	0.05761719519051454	"""Bacterial_invasion_of_epithelial_cells"""
418	"""564411"""	0.04050115530938241	"""Tight_junction"""
419	"""891635"""	0.00010683227224812438	"""Butanoate_metabolism"""
420	"""583388"""	0.01907537396531317	"""TGF-beta_signaling_pathway"""
421	"""1104733"""	0.035569096474126684	"""Non-small_cell_lung_cancer"""
422	"""610107"""	0.07427628858171928	"""Ras_signaling_pathway"""
423	"""851704"""	0.11329042317035358	"""Ras_signaling_pathway"""
424	"""1080820"""	0.03431332221924867	"""Non-small_cell_lung_cancer"""
425	"""103229"""	0.10175762379701993	"""Non-small_cell_lung_cancer"""
426	"""942852"""	0.06168918609767789	"""Intestinal_immune_network_for_IgA_production"""
427	"""4383820"""	0.04848242567995308	"""Hippo_signaling_pathway"""
428	"""71649"""	0.10410287903547152	"""Wnt_signaling_pathway"""
429	"""122517"""	0.033466818504417954	"""Tight_junction"""
430	"""1141758"""	0.0685152825864798	"""Ras_signaling_pathway"""
431	"""1081815"""	0.05791025993727865	"""Wnt_signaling_pathway"""
432	"""988314"""	0.039563290625869614	"""Non-small_cell_lung_cancer"""
433	"""2708478"""	0.04305888433881283	"""VEGF_signaling_pathway"""
434	"""278795"""	0.03899837807795997	"""Ras_signaling_pathway"""
435	"""342427"""	0.02435895694906999	"""Ras_signaling_pathway"""
436	"""356574"""	0.0784975281016592	"""Butanoate_metabolism"""
437	"""862115"""	0.06516100938915334	"""Ras_signaling_pathway"""
438	"""4298633"""	0.15436927742280873	"""Ras_signaling_pathway"""
439	"""4307652"""	0.016024249346659244	"""Hippo_signaling_pathway"""
440	"""650048"""	0.03773612325719	"""Wnt_signaling_pathway"""
441	"""114813"""	0.058945840390014076	"""Intestinal_immune_network_for_IgA_production"""
442	"""242577"""	0.058967212537226636	"""Butanoate_metabolism"""
443	"""987790"""	0.08244977440458147	"""Ras_signaling_pathway"""
444	"""40401"""	0.06072612188015816	"""Tight_junction"""
445	"""209603"""	0.041899930596584735	"""Lipid_metabolism"""
446	"""650816"""	0.08600878498644722	"""Insulin_signaling_pathway"""
447	"""660953"""	0.04008493125248997	"""Insulin_signaling_pathway"""
448	"""897411"""	0.04272455956413948	"""Non-small_cell_lung_cancer"""
449	"""4332717"""	0.05591744170113151	"""Insulin_signaling_pathway"""
450	"""898309"""	0.034762063480212525	"""Non-small_cell_lung_cancer"""
451	"""810167"""	0.05077439945727008	"""Synthesis_and_degradation_of_ketone_bodies"""
452	"""555945"""	0.03284231652827983	"""FoxO_signaling_pathway"""
453	"""816868"""	0.06373378329325784	"""IL-17_signaling_pathway"""
454	"""574655"""	0.06209327669990905	"""Ras_signaling_pathway"""
455	"""1066621"""	0.034861823222989564	"""MAPK_signaling_pathway"""
456	"""802011"""	0.04913375248796637	"""Butanoate_metabolism"""
457	"""950620"""	0.050640966205840486	"""Epithelial_cell_signaling_in_Helicobacter_pylori_infection"""
458	"""716006"""	0.06722630902387303	"""Ras_signaling_pathway"""
459	"""516569"""	0.03365519579899025	"""Wnt_signaling_pathway"""
460	"""815859"""	0.06360277633683169	"""Ras_signaling_pathway"""
461	"""1106617"""	0.0256241309170142	"""Ras_signaling_pathway"""
462	"""416617"""	0.0001499258402699111	"""Epithelial_cell_signaling_in_Helicobacter_pylori_infection"""
463	"""269907"""	0.03889825569213859	"""Ras_signaling_pathway"""
464	"""518743"""	0.04866570788545683	"""Ras_signaling_pathway"""
465	"""1090273"""	0.04986989758444118	"""MAPK_signaling_pathway"""
466	"""787709"""	0.08710120500509222	"""Insulin_signaling_pathway"""
467	"""647097"""	0.06311284648191096	"""Lipid_metabolism"""
468	"""971907"""	0.0374949802913192	"""MAPK_signaling_pathway"""
469	"""92629"""	0.06126959526314474	"""Ras_signaling_pathway"""
470	"""968954"""	0.018208658043692292	"""Th17_cell_differentiation"""
471	"""650001"""	0.05751291300299492	"""Butanoate_metabolism"""
472	"""559527"""	0.054218101163839336	"""Ras_signaling_pathway"""
473	"""854050"""	0.06295262356298685	"""Non-small_cell_lung_cancer"""
474	"""1087471"""	0.09125334232376887	"""Lipid_metabolism"""
475	"""1108638"""	0.04096993968110561	"""Ras_signaling_pathway"""
476	"""788632"""	0.06622786652884315	"""MAPK_signaling_pathway"""
477	"""521268"""	0.0339161233443348	"""Non-small_cell_lung_cancer"""
478	"""832674"""	0.06981135920213521	"""Ras_signaling_pathway"""
479	"""897109"""	0.034508388093927284	"""Lipid_metabolism"""
480	"""527630"""	0.041183418783939794	"""Non-small_cell_lung_cancer"""
481	"""303643"""	0.03917946732108892	"""Non-small_cell_lung_cancer"""
482	"""231330"""	0.02946889907254696	"""MAPK_signaling_pathway"""
483	"""820086"""	0.020782850136979104	"""Tight_junction"""
484	"""1083037"""	0.09046722328092244	"""VEGF_signaling_pathway"""
485	"""714231"""	0.05613765741221753	"""mTOR_signaling_pathway"""
486	"""530164"""	0.02978686060645998	"""Insulin_signaling_pathway"""
487	"""2339928"""	0.09344575324920723	"""Non-small_cell_lung_cancer"""
488	"""561537"""	0.01921598077259939	"""Bacterial_invasion_of_epithelial_cells"""
489	"""1108960"""	0.022260915412447436	"""Hippo_signaling_pathway"""
490	"""697479"""	0.018073728971471924	"""TGF-beta_signaling_pathway"""
491	"""813418"""	0.07811444341254838	"""Ras_signaling_pathway"""
492	"""73324"""	0.020821634184686192	"""Ras_signaling_pathway"""
493	"""278140"""	0.06531025538046721	"""Insulin_signaling_pathway"""
494	"""93000"""	0.00924937461726123	"""Hippo_signaling_pathway"""
495	"""4468331"""	0.030651327079854213	"""TGF-beta_signaling_pathway"""
496	"""4330849"""	0.032421828047841536	"""Insulin_signaling_pathway"""
497	"""425968"""	0.05953484969013356	"""MAPK_signaling_pathway"""
498	"""1938"""	0.04455664224860744	"""Wnt_signaling_pathway"""
499	"""940737"""	0.04383746299540131	"""Lipid_metabolism"""
500	"""560147"""	0.06075526063454919	"""Intestinal_immune_network_for_IgA_production"""
501	"""813781"""	0.04833733687425645	"""Insulin_signaling_pathway"""
502	"""974121"""	0.08251935385033092	"""Ras_signaling_pathway"""
503	"""560704"""	0.07368908220261923	"""TGF-beta_signaling_pathway"""
504	"""1086274"""	0.03488640881501979	"""Butanoate_metabolism"""
505	"""819699"""	0.025681781759807367	"""Hippo_signaling_pathway"""
506	"""1084865"""	0.032769173654361286	"""MAPK_signaling_pathway"""
507	"""155812"""	0.017591476195282542	"""Th17_cell_differentiation"""
508	"""4269868"""	0.03296823784245876	"""Lipid_metabolism"""
509	"""4451251"""	0.06724811289785271	"""Th17_cell_differentiation"""
510	"""706656"""	0.0712534248609103	"""Wnt_signaling_pathway"""
511	"""239506"""	0.1348246877657177	"""Ras_signaling_pathway"""
512	"""829851"""	0.03956228671316627	"""mTOR_signaling_pathway"""
513	"""145278"""	0.049311768401593	"""TGF-beta_signaling_pathway"""
514	"""963779"""	0.0199523349626401	"""IL-17_signaling_pathway"""
515	"""992510"""	0.05611599147024116	"""MAPK_signaling_pathway"""
516	"""4432435"""	0.025824241565770376	"""Butanoate_metabolism"""
517	"""933546"""	0.07778797249865615	"""MAPK_signaling_pathway"""
518	"""92231"""	0.03692827980784544	"""Butanoate_metabolism"""
519	"""822419"""	0.014862610546002504	"""TGF-beta_signaling_pathway"""
520	"""669126"""	0.05723766654267104	"""MAPK_signaling_pathway"""
521	"""1049927"""	3.6710522674442566e-06	"""Insulin_signaling_pathway"""
522	"""781203"""	0.05782635002598775	"""Insulin_signaling_pathway"""
523	"""1065569"""	0.1068687888960126	"""Ras_signaling_pathway"""
524	"""1105280"""	0.0362960805621232	"""Butanoate_metabolism"""
525	"""4021961"""	0.03248909683110718	"""MAPK_signaling_pathway"""
526	"""913174"""	0.04319234099886946	"""TGF-beta_signaling_pathway"""
527	"""935742"""	0.04770385970317565	"""Wnt_signaling_pathway"""
528	"""4308270"""	0.05267627004784925	"""Insulin_signaling_pathway"""
529	"""245345"""	0.08009773097346272	"""Ras_signaling_pathway"""
530	"""548040"""	0.012952082925593305	"""Th17_cell_differentiation"""
531	"""1042850"""	0.02046947909141541	"""MAPK_signaling_pathway"""
532	"""1111582"""	0.14651476045192208	"""Tight_junction"""
533	"""4306055"""	0.035512090607550485	"""Butanoate_metabolism"""
534	"""511378"""	0.02511665777141214	"""Tight_junction"""
535	"""430191"""	0.06036685815121496	"""Insulin_signaling_pathway"""
536	"""1082539"""	0.06579722530330341	"""Ras_signaling_pathway"""
537	"""1069816"""	0.028914678003782814	"""Non-small_cell_lung_cancer"""
538	"""967427"""	0.029758264392686994	"""Ras_signaling_pathway"""
539	"""1062748"""	0.03587443789801475	"""Insulin_signaling_pathway"""
540	"""1044938"""	0.06087780348334201	"""Non-small_cell_lung_cancer"""
541	"""949545"""	0.054944664660267664	"""IL-17_signaling_pathway"""
542	"""516198"""	0.014984322709997932	"""MAPK_signaling_pathway"""
543	"""2553032"""	0.03151810078640613	"""Insulin_signaling_pathway"""
544	"""1108726"""	0.06444379332178468	"""FoxO_signaling_pathway"""
545	"""1053194"""	0.05023952544086168	"""MAPK_signaling_pathway"""
546	"""785526"""	0.049968595009381965	"""Lipid_metabolism"""
547	"""687940"""	0.03899481129391075	"""Lipid_metabolism"""
548	"""829354"""	0.05788724916400299	"""Ras_signaling_pathway"""
549	"""4297222"""	0.08482493382041857	"""Ras_signaling_pathway"""
550	"""567336"""	0.027985726738780026	"""Bacterial_invasion_of_epithelial_cells"""
551	"""579608"""	0.03192559314388309	"""Butanoate_metabolism"""
552	"""2195"""	0.042896288730817606	"""Wnt_signaling_pathway"""
553	"""719367"""	0.05058519502270015	"""TGF-beta_signaling_pathway"""
554	"""941487"""	0.061587245000880475	"""Insulin_signaling_pathway"""
555	"""1081222"""	0.03582640808556554	"""Ras_signaling_pathway"""
556	"""839235"""	0.042483822014533934	"""Bacterial_invasion_of_epithelial_cells"""
557	"""707290"""	0.019161134693209327	"""Wnt_signaling_pathway"""
558	"""1020605"""	0.030078312022843882	"""Non-small_cell_lung_cancer"""
559	"""875735"""	0.037924156076925036	"""Wnt_signaling_pathway"""
560	"""1075821"""	0.05236370138503537	"""Butanoate_metabolism"""
561	"""889025"""	0.009854854253655052	"""MAPK_signaling_pathway"""
562	"""703741"""	0.07263659567072038	"""Ras_signaling_pathway"""
563	"""926160"""	0.028719903803862714	"""TGF-beta_signaling_pathway"""
564	"""360826"""	4.3080848827355205e-06	"""p53_signaling_pathway"""
565	"""4422456"""	0.06958512645939471	"""Ras_signaling_pathway"""
566	"""2472603"""	0.04459256719148511	"""Ras_signaling_pathway"""
567	"""811263"""	0.025106975863165085	"""Insulin_signaling_pathway"""
568	"""1108275"""	0.025248114523258786	"""Tight_junction"""
569	"""1097359"""	5.0720119843529966e-05	"""VEGF_signaling_pathway"""
570	"""4369121"""	0.057824893264418926	"""Lipid_metabolism"""
571	"""205209"""	0.0504567348387643	"""Insulin_signaling_pathway"""
572	"""141815"""	0.05683945940635469	"""Ras_signaling_pathway"""
573	"""146094"""	0.013318617187568093	"""Synthesis_and_degradation_of_ketone_bodies"""
574	"""579331"""	0.04031602228490927	"""VEGF_signaling_pathway"""
575	"""685193"""	0.01425745465221344	"""Tight_junction"""
576	"""1719556"""	0.04395225585983617	"""Non-small_cell_lung_cancer"""
577	"""1105574"""	0.03406965355643515	"""Non-small_cell_lung_cancer"""
578	"""624227"""	0.03311344388358775	"""VEGF_signaling_pathway"""
579	"""915948"""	0.03300645244185334	"""Butanoate_metabolism"""
580	"""1083194"""	0.04664882082282683	"""Insulin_signaling_pathway"""
581	"""888396"""	0.0388481330185178	"""Wnt_signaling_pathway"""
582	"""349901"""	0.04646304567701897	"""Hippo_signaling_pathway"""
583	"""1114591"""	0.01666826744290449	"""Pathways_in_cancer"""
584	"""960871"""	0.08066311053842314	"""Epithelial_cell_signaling_in_Helicobacter_pylori_infection"""
585	"""979941"""	0.028183144065612217	"""Butanoate_metabolism"""
586	"""2647328"""	0.09110528358257462	"""Insulin_signaling_pathway"""
587	"""2222"""	0.02777736244098556	"""Hippo_signaling_pathway"""
588	"""1033687"""	0.0814589719217774	"""TGF-beta_signaling_pathway"""
589	"""1048878"""	0.04425452436358791	"""Wnt_signaling_pathway"""
590	"""810672"""	0.019673157455592984	"""TGF-beta_signaling_pathway"""
591	"""2469654"""	0.0648821785174104	"""Synthesis_and_degradation_of_ketone_bodies"""
592	"""764838"""	0.0774782249832367	"""Ras_signaling_pathway"""
593	"""14159"""	0.02407649201846977	"""Butanoate_metabolism"""
594	"""288283"""	0.00658163854898404	"""Synthesis_and_degradation_of_ketone_bodies"""
595	"""548576"""	0.07748053915160573	"""Insulin_signaling_pathway"""
596	"""973942"""	0.07573249135075744	"""Lipid_metabolism"""
597	"""1106324"""	0.032969354325828766	"""Th17_cell_differentiation"""
598	"""1027587"""	0.04238739460254927	"""Ras_signaling_pathway"""
599	"""714766"""	0.012369629761812868	"""Non-small_cell_lung_cancer"""
600	"""530206"""	0.0919127855421892	"""Epithelial_cell_signaling_in_Helicobacter_pylori_infection"""
601	"""1105814"""	0.048555959767160206	"""Synthesis_and_degradation_of_ketone_bodies"""
602	"""4315529"""	0.08731855280534526	"""Ras_signaling_pathway"""
603	"""551895"""	0.01781990390317683	"""Non-small_cell_lung_cancer"""
604	"""2714267"""	0.044450277327605085	"""Th17_cell_differentiation"""
605	"""783224"""	0.06801924824152801	"""Non-small_cell_lung_cancer"""
606	"""369064"""	0.047515219503934	"""Insulin_signaling_pathway"""
607	"""12297"""	0.02499207841153679	"""Hippo_signaling_pathway"""
608	"""1106545"""	0.028719150958392843	"""Th17_cell_differentiation"""
609	"""385507"""	0.04992407282583485	"""TGF-beta_signaling_pathway"""
610	"""573976"""	0.018561029472537884	"""Non-small_cell_lung_cancer"""
611	"""545299"""	0.04691115205515307	"""VEGF_signaling_pathway"""
612	"""544313"""	0.12023200323447555	"""TGF-beta_signaling_pathway"""
613	"""4455962"""	0.06641945037092256	"""Ras_signaling_pathway"""
614	"""4329788"""	0.08031011628504148	"""Insulin_signaling_pathway"""
615	"""40351"""	0.037083530029834534	"""IL-17_signaling_pathway"""
616	"""978664"""	0.03460577236628702	"""FoxO_signaling_pathway"""
617	"""310003"""	0.05306276596608251	"""Wnt_signaling_pathway"""
618	"""1084952"""	0.04578843355072328	"""VEGF_signaling_pathway"""
619	"""569835"""	0.04091000494457946	"""VEGF_signaling_pathway"""
620	"""585063"""	0.06546586241180798	"""Epithelial_cell_signaling_in_Helicobacter_pylori_infection"""
621	"""1074625"""	0.01857828898728916	"""Non-small_cell_lung_cancer"""
622	"""876170"""	0.0401963056956903	"""TGF-beta_signaling_pathway"""
623	"""1052930"""	0.03785697440534133	"""TGF-beta_signaling_pathway"""
624	"""588929"""	0.04659155114272899	"""Tight_junction"""
625	"""569335"""	0.018110298623927826	"""Epithelial_cell_signaling_in_Helicobacter_pylori_infection"""
626	"""1002005"""	0.08164263326383438	"""Tight_junction"""
627	"""746799"""	0.06890038660058649	"""TGF-beta_signaling_pathway"""
628	"""252045"""	0.0414599206214873	"""Lipid_metabolism"""
629	"""1084157"""	0.04956592255435971	"""VEGF_signaling_pathway"""
630	"""869513"""	0.0277794376915799	"""MAPK_signaling_pathway"""
631	"""446403"""	0.04667015205528351	"""TGF-beta_signaling_pathway"""
632	"""1060441"""	0.028455915773809137	"""mTOR_signaling_pathway"""
633	"""990864"""	0.0344566633121275	"""Hippo_signaling_pathway"""
634	"""791738"""	0.016087089670948837	"""MAPK_signaling_pathway"""
635	"""579141"""	0.06894843532303166	"""Butanoate_metabolism"""
636	"""246785"""	0.0690485609013764	"""MAPK_signaling_pathway"""
637	"""4310396"""	0.04784070824877965	"""Bacterial_invasion_of_epithelial_cells"""
638	"""403701"""	0.035621128503940974	"""Butanoate_metabolism"""
639	"""341460"""	0.008366119415391442	"""Hippo_signaling_pathway"""
640	"""586458"""	0.05415306668889227	"""TGF-beta_signaling_pathway"""
641	"""4309301"""	0.054598086873895696	"""Epithelial_cell_signaling_in_Helicobacter_pylori_infection"""
642	"""646549"""	0.13095228886451274	"""FoxO_signaling_pathway"""
643	"""1078207"""	0.006548353944637578	"""mTOR_signaling_pathway"""
644	"""217734"""	0.03493761412970605	"""Insulin_signaling_pathway"""
645	"""729513"""	0.08387693083019912	"""p53_signaling_pathway"""
646	"""552576"""	0.03010321390307957	"""Bacterial_invasion_of_epithelial_cells"""
647	"""535359"""	0.02860864203024923	"""Tight_junction"""
648	"""1055322"""	0.06326721578500866	"""TGF-beta_signaling_pathway"""
649	"""2259380"""	0.07896026633969913	"""Lipid_metabolism"""
650	"""535901"""	0.05692215538810605	"""Ras_signaling_pathway"""
651	"""1099914"""	5.815121883009391e-05	"""p53_signaling_pathway"""
652	"""557100"""	0.11631620524906247	"""Ras_signaling_pathway"""
653	"""938948"""	0.035242602928982625	"""Epithelial_cell_signaling_in_Helicobacter_pylori_infection"""
654	"""915452"""	0.029593527589952557	"""MAPK_signaling_pathway"""
655	"""240252"""	0.06898188559341745	"""Butanoate_metabolism"""
656	"""893979"""	0.052144145722855	"""Th17_cell_differentiation"""
657	"""4307391"""	0.03888794952205021	"""p53_signaling_pathway"""
658	"""831179"""	0.0728205570229444	"""Non-small_cell_lung_cancer"""
659	"""1074210"""	0.02566900364606306	"""FoxO_signaling_pathway"""
660	"""937372"""	0.06426707045932747	"""Wnt_signaling_pathway"""
661	"""1117031"""	0.02414083748531635	"""MAPK_signaling_pathway"""
662	"""504674"""	0.015520339586788053	"""Hippo_signaling_pathway"""
663	"""1003206"""	0.03117200493918504	"""Butanoate_metabolism"""
664	"""830978"""	0.011246009795471513	"""Ras_signaling_pathway"""
665	"""4340138"""	0.03621188265893323	"""Ras_signaling_pathway"""
666	"""572138"""	0.054331312797203	"""Ras_signaling_pathway"""
667	"""515747"""	0.030284934766700907	"""Butanoate_metabolism"""
668	"""796406"""	0.042350386906474496	"""Insulin_signaling_pathway"""
669	"""470724"""	0.0610434345428666	"""Ras_signaling_pathway"""
670	"""879040"""	0.02830342004144893	"""Butanoate_metabolism"""
671	"""851822"""	0.01186741594280265	"""Ras_signaling_pathway"""
672	"""960076"""	0.02428310072830586	"""Wnt_signaling_pathway"""
673	"""814363"""	0.05587131980673228	"""p53_signaling_pathway"""
674	"""1052264"""	0.059901334921576975	"""Non-small_cell_lung_cancer"""
675	"""1051517"""	0.04808960948161494	"""IL-17_signaling_pathway"""
676	"""818854"""	0.05078728029142792	"""Tight_junction"""
677	"""255518"""	0.04494515702016146	"""TGF-beta_signaling_pathway"""
678	"""1083508"""	0.04327027459696977	"""Butanoate_metabolism"""
679	"""970921"""	0.11558631826188967	"""MAPK_signaling_pathway"""
680	"""510547"""	0.11457052142760953	"""Ras_signaling_pathway"""
681	"""435928"""	2.52444619278035e-06	"""Th17_cell_differentiation"""
682	"""891031"""	0.023907489458603947	"""MAPK_signaling_pathway"""
683	"""160290"""	0.0003750944438459484	"""Epithelial_cell_signaling_in_Helicobacter_pylori_infection"""
684	"""995583"""	0.09459242658237252	"""Ras_signaling_pathway"""
685	"""70671"""	0.04773993913480891	"""Butanoate_metabolism"""
686	"""990405"""	0.05634426056363823	"""Insulin_signaling_pathway"""
687	"""1140644"""	0.022778183467137458	"""MAPK_signaling_pathway"""
688	"""384499"""	0.029451799085388957	"""Insulin_signaling_pathway"""
689	"""534507"""	7.506048454612333e-05	"""Butanoate_metabolism"""
690	"""629320"""	2.8117272738095324e-07	"""Ras_signaling_pathway"""
691	"""922761"""	0.005472346940097931	"""p53_signaling_pathway"""
692	"""706432"""	0.03131740405693383	"""Ras_signaling_pathway"""
693	"""814282"""	0.05696286963458681	"""MAPK_signaling_pathway"""
694	"""2613485"""	0.03812733258042537	"""mTOR_signaling_pathway"""
695	"""816408"""	0.11030322787186506	"""Ras_signaling_pathway"""
696	"""225453"""	0.028884056556887944	"""Insulin_signaling_pathway"""
697	"""1060517"""	3.6182796723891675e-07	"""Insulin_signaling_pathway"""
698	"""969805"""	0.11087670889738513	"""Tight_junction"""
699	"""1059729"""	0.0566017275543841	"""Non-small_cell_lung_cancer"""
700	"""4017244"""	0.054894219409742664	"""Wnt_signaling_pathway"""
701	"""31235"""	0.05789793461460041	"""TGF-beta_signaling_pathway"""
702	"""92263"""	0.04018323749544589	"""mTOR_signaling_pathway"""
703	"""361839"""	0.08822892435550224	"""Butanoate_metabolism"""
704	"""228207"""	0.049148197228336576	"""VEGF_signaling_pathway"""
705	"""922397"""	0.023404469812067192	"""IL-17_signaling_pathway"""
706	"""810955"""	0.046690018370251385	"""p53_signaling_pathway"""
707	"""137183"""	0.03682644461163048	"""Butanoate_metabolism"""
708	"""949789"""	0.05738758742763825	"""TGF-beta_signaling_pathway"""
709	"""4301566"""	0.07744434362972091	"""Butanoate_metabolism"""
710	"""439036"""	0.07892576240085074	"""Epithelial_cell_signaling_in_Helicobacter_pylori_infection"""
711	"""580411"""	0.029362504636605856	"""p53_signaling_pathway"""
712	"""1047041"""	0.028894185343101106	"""IL-17_signaling_pathway"""
713	"""605681"""	0.07719964684605532	"""p53_signaling_pathway"""
714	"""895220"""	0.013865505120219572	"""Lipid_metabolism"""
715	"""585221"""	7.858447627422205e-07	"""Wnt_signaling_pathway"""
716	"""420127"""	0.061841943295252375	"""p53_signaling_pathway"""
717	"""875704"""	0.02946500508299134	"""Butanoate_metabolism"""
718	"""865469"""	0.018412956724080345	"""TGF-beta_signaling_pathway"""
719	"""827773"""	0.05367500624918673	"""TGF-beta_signaling_pathway"""
720	"""585419"""	0.027629963272048457	"""Tight_junction"""
721	"""92512"""	0.030713995033098768	"""Insulin_signaling_pathway"""
722	"""1081231"""	0.059492035726417085	"""Wnt_signaling_pathway"""
723	"""664697"""	0.03281125388409617	"""Th17_cell_differentiation"""
724	"""19930"""	0.03890332883319784	"""Lipid_metabolism"""
725	"""716473"""	0.11646458616495098	"""Non-small_cell_lung_cancer"""
726	"""2534"""	0.11281805045638105	"""Wnt_signaling_pathway"""
727	"""1060029"""	0.040656178634094126	"""Butanoate_metabolism"""
728	"""579924"""	0.0786005664818307	"""Insulin_signaling_pathway"""
729	"""590601"""	0.0014562393233942534	"""IL-17_signaling_pathway"""
730	"""759916"""	0.05406542239211437	"""VEGF_signaling_pathway"""
731	"""699027"""	0.09207422159948248	"""p53_signaling_pathway"""
732	"""705241"""	0.010807724853021023	"""VEGF_signaling_pathway"""
733	"""461206"""	0.0958771211391444	"""Synthesis_and_degradation_of_ketone_bodies"""
734	"""82171"""	0.1140648536252024	"""MAPK_signaling_pathway"""
735	"""2554"""	0.04393145286781305	"""MAPK_signaling_pathway"""
736	"""790545"""	0.029128545034428195	"""VEGF_signaling_pathway"""
737	"""557665"""	0.0029541433639427147	"""IL-17_signaling_pathway"""
738	"""1111294"""	0.051372433721737214	"""TGF-beta_signaling_pathway"""
739	"""795504"""	0.06498693587704456	"""Butanoate_metabolism"""
740	"""771804"""	0.036695963945183256	"""Wnt_signaling_pathway"""
741	"""304640"""	0.04296660425820889	"""MAPK_signaling_pathway"""
742	"""4440670"""	0.09217629255622796	"""Butanoate_metabolism"""
743	"""851938"""	0.06870022141983842	"""Butanoate_metabolism"""
744	"""1011712"""	0.03750628185458112	"""Th17_cell_differentiation"""
745	"""32546"""	0.059805298538654725	"""Butanoate_metabolism"""
746	"""580625"""	0.05588521504771071	"""TGF-beta_signaling_pathway"""
747	"""300432"""	0.015273127294176878	"""mTOR_signaling_pathway"""
748	"""1060565"""	0.09352888413861958	"""Butanoate_metabolism"""
749	"""1010721"""	0.05703182683872799	"""Synthesis_and_degradation_of_ketone_bodies"""
750	"""4297838"""	0.04834965030447777	"""Synthesis_and_degradation_of_ketone_bodies"""
751	"""510422"""	0.06416023935153946	"""Epithelial_cell_signaling_in_Helicobacter_pylori_infection"""
752	"""1927234"""	0.03421764247265175	"""Butanoate_metabolism"""
753	"""4338511"""	0.08977675714051922	"""Tight_junction"""
754	"""441265"""	0.02524938320378536	"""MAPK_signaling_pathway"""
755	"""1101451"""	0.049701719110616764	"""Lipid_metabolism"""
756	"""984831"""	0.06556006522113994	"""MAPK_signaling_pathway"""
757	"""1017181"""	0.043125685861519436	"""Synthesis_and_degradation_of_ketone_bodies"""
758	"""591699"""	0.0654414641590221	"""Butanoate_metabolism"""
759	"""769222"""	0.023435366946171148	"""MAPK_signaling_pathway"""
760	"""415661"""	7.933741006620358e-08	"""MAPK_signaling_pathway"""
761	"""607386"""	0.05456572653638032	"""MAPK_signaling_pathway"""
762	"""749837"""	0.0853014561616944	"""Wnt_signaling_pathway"""
763	"""35291"""	0.04699266599316808	"""Insulin_signaling_pathway"""
764	"""334554"""	0.029193010891882767	"""Non-small_cell_lung_cancer"""
765	"""1004910"""	0.08525453514780787	"""MAPK_signaling_pathway"""
766	"""4315533"""	0.04257458604422451	"""Non-small_cell_lung_cancer"""
767	"""1646259"""	0.07559841952947162	"""Th17_cell_differentiation"""
768	"""564411"""	0.056274741801027255	"""VEGF_signaling_pathway"""
769	"""891635"""	0.00012360326189407957	"""Insulin_signaling_pathway"""
770	"""583388"""	0.02023582380205341	"""Wnt_signaling_pathway"""
771	"""1104733"""	0.03837472122948396	"""MAPK_signaling_pathway"""
772	"""610107"""	0.09488019593416376	"""Butanoate_metabolism"""
773	"""851704"""	0.14188067825048428	"""Butanoate_metabolism"""
774	"""1080820"""	0.03669629217719088	"""MAPK_signaling_pathway"""
775	"""103229"""	0.10809594286768144	"""p53_signaling_pathway"""
776	"""942852"""	0.06293715172338876	"""Ras_signaling_pathway"""
