	src	rank	dest
416	"""4315533"""	0.23924283808509794	"""Bacterial_toxins"""
417	"""1646259"""	0.07430180247431079	"""CD281	_TLR1"""
418	"""564411"""	0.08521018330269836	"""Bacterial_toxins"""
419	"""891635"""	0.2067995568737337	"""Bacterial_toxins"""
420	"""583388"""	0.2637981119250021	"""Bacteria"""
421	"""1104733"""	0.10652049429471512	"""RET_family"""
422	"""610107"""	0.3043713138492416	"""CD121b	_IL1R2"""
423	"""851704"""	0.13106867755055707	"""CD121b	_IL1R2"""
424	"""1080820"""	0.4017472561866527	"""CD284	_TLR4"""
425	"""103229"""	0.13021998975843269	"""RET_family"""
426	"""942852"""	0.2466592018094063	"""Intestinal_immune_network_for_IgA_production"""
427	"""4383820"""	0.4353613857405804	"""CD273	_PDCD1LG2"""
428	"""71649"""	0.10879663364777206	"""Intestinal_immune_network_for_IgA_production"""
429	"""122517"""	0.2272579533868236	"""CD286	_TLR6"""
430	"""1141758"""	9.678998800022583e-06	"""EGFR_family"""
431	"""1081815"""	0.13502013440730473	"""Bacterial_toxins"""
432	"""988314"""	0.08386164800977919	"""IL17_receptor_family"""
433	"""2708478"""	0.13935004420433025	"""CD281	_TLR1"""
434	"""278795"""	0.2716338639096773	"""Intestinal_immune_network_for_IgA_production"""
435	"""342427"""	0.0516567576711085	"""CD282	_TLR2"""
436	"""356574"""	0.16598220034822114	"""CD273	_PDCD1LG2"""
437	"""862115"""	0.04098301932056257	"""Intestinal_immune_network_for_IgA_production"""
438	"""4298633"""	0.05019503505884746	"""NF-kappa_B_signaling_pathway"""
439	"""4307652"""	0.02776302953411716	"""IL17_receptor_family"""
440	"""650048"""	0.3189184150771992	"""Bacterial_secretion_system"""
441	"""114813"""	0.25472005242697376	"""Intestinal_immune_network_for_IgA_production"""
442	"""242577"""	0.14250254388929395	"""Intestinal_immune_network_for_IgA_production"""
443	"""987790"""	0.2384979826377835	"""CD121b	_IL1R2"""
444	"""40401"""	0.18208951900560755	"""CD284	_TLR4"""
445	"""209603"""	0.15622958819640867	"""IL17_receptor_family"""
446	"""650816"""	0.0025549407554866033	"""p53_signaling_pathway"""
447	"""660953"""	0.08726082565855713	"""IL17_receptor_family"""
448	"""897411"""	0.2956070833780701	"""CD284	_TLR4"""
449	"""4332717"""	0.11261766417146145	"""Bacterial_secretion_system"""
450	"""898309"""	0.031207734617335205	"""CD281	_TLR1"""
451	"""810167"""	0.10112321289099407	"""CD282	_TLR2"""
452	"""555945"""	0.2023853242448616	"""Toll-like_receptor_signaling_pathway"""
453	"""816868"""	0.13974552940278842	"""CD121b	_IL1R2"""
454	"""574655"""	0.10210782346576096	"""Intestinal_immune_network_for_IgA_production"""
455	"""1066621"""	0.0991532012143072	"""EGFR_family"""
456	"""802011"""	0.03226473705173371	"""CD273	_PDCD1LG2"""
457	"""950620"""	0.10110521538410476	"""MAPKAPK_family"""
458	"""716006"""	0.2897075059200193	"""RET_family"""
459	"""516569"""	0.07934075834109695	"""CD121b	_IL1R2"""
460	"""815859"""	0.27473838863407984	"""Intestinal_immune_network_for_IgA_production"""
461	"""1106617"""	0.15006178930419284	"""IL17_receptor_family"""
462	"""416617"""	0.25042107848456296	"""CD286	_TLR6"""
463	"""269907"""	0.15543848263978147	"""Bacterial_toxins"""
464	"""518743"""	0.19908263396842946	"""EGFR_family"""
465	"""1090273"""	0.002846010607855648	"""Toll-like_receptor_signaling_pathway"""
466	"""787709"""	0.20970923197872424	"""CD273	_PDCD1LG2"""
467	"""647097"""	0.2848829951199166	"""CD281	_TLR1"""
468	"""971907"""	0.2815708031967194	"""CD121b	_IL1R2"""
469	"""92629"""	0.24112839657393376	"""IL17_receptor_family"""
470	"""968954"""	0.08822802240310128	"""Bacterial_secretion_system"""
471	"""650001"""	0.09791561908575012	"""CD281	_TLR1"""
472	"""559527"""	0.1922899182816348	"""CD121a	_IL1R1"""
473	"""854050"""	0.04060933193983076	"""IL17_receptor_family"""
474	"""1087471"""	0.26894452775583605	"""mTOR_signaling_pathway"""
475	"""1108638"""	0.06806994916995218	"""RET_family"""
476	"""788632"""	0.24637290289887265	"""CD286	_TLR6"""
477	"""521268"""	0.0934556954844262	"""Intestinal_immune_network_for_IgA_production"""
478	"""832674"""	0.3698120766879042	"""CD284	_TLR4"""
479	"""897109"""	0.29754661513074365	"""Intestinal_immune_network_for_IgA_production"""
480	"""527630"""	0.3095491438093509	"""CD121b	_IL1R2"""
481	"""303643"""	0.2645364908375222	"""EGFR_family"""
482	"""231330"""	4.4354218797329005e-06	"""AKT/PKB_family"""
483	"""820086"""	0.163207350171498	"""CD286	_TLR6"""
484	"""1083037"""	0.25167976278210924	"""Bacterial_toxins"""
485	"""714231"""	0.1396366918053175	"""Bacterial_toxins"""
486	"""530164"""	0.20737299542896304	"""Intestinal_immune_network_for_IgA_production"""
487	"""2339928"""	0.1222799465627428	"""CD286	_TLR6"""
488	"""561537"""	0.06939159182449874	"""Bacterial_toxins"""
489	"""1108960"""	0.15598190679295304	"""IL17_receptor_family"""
490	"""697479"""	0.3060818017580726	"""CD273	_PDCD1LG2"""
491	"""813418"""	0.1667788075263551	"""IL17_receptor_family"""
492	"""73324"""	0.13228384480733732	"""CD286	_TLR6"""
493	"""278140"""	0.3019940772452549	"""CD286	_TLR6"""
494	"""93000"""	0.17061940752928886	"""RET_family"""
495	"""4468331"""	0.11696998913553586	"""Bacterial_toxins"""
496	"""4330849"""	0.3402832237896599	"""EGFR_family"""
497	"""425968"""	0.28453979639656435	"""RET_family"""
498	"""1938"""	0.03388007488167416	"""CD121b	_IL1R2"""
499	"""940737"""	0.040728418941036966	"""Intestinal_immune_network_for_IgA_production"""
500	"""560147"""	0.13420410909833982	"""Intestinal_immune_network_for_IgA_production"""
501	"""813781"""	0.27985458848472783	"""CD286	_TLR6"""
502	"""974121"""	0.18074033954808705	"""IL17_receptor_family"""
503	"""560704"""	0.1975897729218234	"""AKT/PKB_family"""
504	"""1086274"""	0.2822819855320096	"""CD286	_TLR6"""
505	"""819699"""	0.2661329489484118	"""CD121b	_IL1R2"""
506	"""1084865"""	0.1591450854517718	"""EGFR_family"""
507	"""155812"""	0.2971914520475596	"""CD284	_TLR4"""
508	"""4269868"""	0.17347335767456135	"""CD121b	_IL1R2"""
509	"""4451251"""	0.1924330281917326	"""Intestinal_immune_network_for_IgA_production"""
510	"""706656"""	0.14592015198386005	"""CD121b	_IL1R2"""
511	"""239506"""	0.10010767106486967	"""CD121b	_IL1R2"""
512	"""829851"""	0.17180844727691685	"""Bacterial_toxins"""
513	"""145278"""	0.2290288112680055	"""Intestinal_immune_network_for_IgA_production"""
514	"""963779"""	0.19696941472999488	"""IL17_receptor_family"""
515	"""992510"""	0.15811754649679374	"""Bacterial_toxins"""
516	"""4432435"""	0.16363159477425218	"""CD281	_TLR1"""
517	"""933546"""	0.3929781245315565	"""CD273	_PDCD1LG2"""
518	"""92231"""	0.10361657765850672	"""IL1_receptor_family"""
519	"""822419"""	0.00222753758329398	"""MAPKAPK_family"""
520	"""669126"""	0.057403269646081674	"""CD281	_TLR1"""
521	"""1049927"""	0.0010399137425001538	"""CD281	_TLR1"""
522	"""781203"""	0.2274397336704263	"""Bacterial_toxins"""
523	"""1065569"""	0.38387501613156105	"""CD121b	_IL1R2"""
524	"""1105280"""	0.0003921272955141844	"""AKT/PKB_family"""
525	"""4021961"""	0.22842914229010255	"""Bacterial_toxins"""
526	"""913174"""	0.22095979440987265	"""Bacteria"""
527	"""935742"""	0.09910831398240534	"""CD273	_PDCD1LG2"""
528	"""4308270"""	0.05732502039388961	"""Toll-like_receptors"""
529	"""245345"""	0.30840786217580923	"""CD121b	_IL1R2"""
530	"""548040"""	0.22602627855036755	"""Bacterial_toxins"""
531	"""1042850"""	0.05531798577931064	"""RET_family"""
532	"""1111582"""	0.3825454054101014	"""Toll-like_receptor_signaling_pathway"""
533	"""4306055"""	0.15235845257919955	"""Intestinal_immune_network_for_IgA_production"""
534	"""511378"""	0.10812142346127132	"""MET_family"""
535	"""430191"""	0.17966940910551446	"""EGFR_family"""
536	"""1082539"""	0.2940104267127805	"""CD121b	_IL1R2"""
537	"""1069816"""	0.19449894381638536	"""Intestinal_immune_network_for_IgA_production"""
538	"""967427"""	0.3646426169838548	"""CD121b	_IL1R2"""
539	"""1062748"""	0.22441869820530946	"""EGFR_family"""
540	"""1044938"""	0.06962321773361503	"""EGFR_family"""
541	"""949545"""	0.17009750110710048	"""CD121b	_IL1R2"""
542	"""516198"""	0.13210431560006888	"""AKT/PKB_family"""
543	"""2553032"""	0.15952004833462047	"""CD121b	_IL1R2"""
544	"""1108726"""	0.10515955396425516	"""IL17_receptor_family"""
545	"""1053194"""	0.2881242984718119	"""CD121b	_IL1R2"""
546	"""785526"""	0.16057652185014834	"""Bacterial_toxins"""
547	"""687940"""	0.1864862938119985	"""MAPKAPK_family"""
548	"""829354"""	0.2543071141874907	"""Intestinal_immune_network_for_IgA_production"""
549	"""4297222"""	0.30839593063333354	"""CD284	_TLR4"""
550	"""567336"""	0.1332208783086893	"""IL17_receptor_family"""
551	"""579608"""	0.08952762682209574	"""CD121a	_IL1R1"""
552	"""2195"""	0.060086853359590776	"""AKT/PKB_family"""
553	"""719367"""	0.4139819713043031	"""RET_family"""
554	"""941487"""	0.18441309492430208	"""Bacterial_toxins"""
555	"""1081222"""	0.09489725778205832	"""NOD-like_receptors"""
556	"""839235"""	0.14443073994854636	"""Intestinal_immune_network_for_IgA_production"""
557	"""707290"""	0.08955416875823254	"""Bacteria"""
558	"""1020605"""	0.1244063070736648	"""Bacterial_toxins"""
559	"""875735"""	0.20924508476050288	"""CD121b	_IL1R2"""
560	"""1075821"""	0.16582955174568914	"""Intestinal_immune_network_for_IgA_production"""
561	"""889025"""	0.11628771073726818	"""mTOR_signaling_pathway"""
562	"""703741"""	0.19428704763946728	"""CD284	_TLR4"""
563	"""926160"""	0.10808992886071744	"""CD286	_TLR6"""
564	"""360826"""	0.07505825576389169	"""CD121b	_IL1R2"""
565	"""4422456"""	0.22097245591633355	"""CD121b	_IL1R2"""
566	"""2472603"""	0.15554050855753054	"""CD281	_TLR1"""
567	"""811263"""	0.2460735388510457	"""Intestinal_immune_network_for_IgA_production"""
568	"""1108275"""	0.12262933912062818	"""RET_family"""
569	"""1097359"""	0.4800176106702072	"""Bacterial_secretion_system"""
570	"""4369121"""	0.210953107822454	"""Bacterial_toxins"""
571	"""205209"""	8.583185176889176e-07	"""CD366	_HAVCR2"""
572	"""141815"""	0.27780347193304794	"""CD121b	_IL1R2"""
573	"""146094"""	0.1440893149900598	"""CD281	_TLR1"""
574	"""579331"""	0.2026263962406517	"""Bacterial_toxins"""
575	"""685193"""	0.17005277208363392	"""Bacterial_toxins"""
576	"""1719556"""	0.1752410645331441	"""CD281	_TLR1"""
577	"""1105574"""	0.13821280784966292	"""Bacteria"""
578	"""624227"""	0.24692378686508426	"""Intestinal_immune_network_for_IgA_production"""
579	"""915948"""	0.14311942730840024	"""CD281	_TLR1"""
580	"""1083194"""	0.04332987743608645	"""Bacteria"""
581	"""888396"""	0.11328935362887887	"""Intestinal_immune_network_for_IgA_production"""
582	"""349901"""	7.021711470109654e-05	"""CD281	_TLR1"""
583	"""1114591"""	0.2969845573676879	"""Bacterial_toxins"""
584	"""960871"""	0.2984927972191279	"""NF-kappa_B_signaling_pathway"""
585	"""979941"""	0.07614559804497642	"""p53_signaling_pathway"""
586	"""2647328"""	0.09767708902178968	"""Bacterial_toxins"""
587	"""2222"""	0.1877378138548622	"""Bacterial_toxins"""
588	"""1033687"""	0.10709788521954478	"""Intestinal_immune_network_for_IgA_production"""
589	"""1048878"""	0.14813090978027907	"""CD286	_TLR6"""
590	"""810672"""	0.13415090053170176	"""Bacterial_toxins"""
591	"""2469654"""	0.04238829168876752	"""MAPKAPK_family"""
592	"""764838"""	0.12762023697657926	"""CD281	_TLR1"""
593	"""14159"""	0.14742762668405465	"""Bacterial_secretion_system"""
594	"""288283"""	0.1438361338949446	"""RET_family"""
595	"""548576"""	0.2663679024774099	"""Intestinal_immune_network_for_IgA_production"""
596	"""973942"""	0.26456032714467603	"""CD121b	_IL1R2"""
597	"""1106324"""	0.2556383360806912	"""CD121b	_IL1R2"""
598	"""1027587"""	0.042921675532777766	"""Intestinal_immune_network_for_IgA_production"""
599	"""714766"""	0.36835145946404624	"""CD121b	_IL1R2"""
600	"""530206"""	0.22612149625609745	"""Bacteria"""
601	"""1105814"""	0.0769206120157369	"""CD286	_TLR6"""
602	"""4315529"""	0.27854751118251075	"""CD121b	_IL1R2"""
603	"""551895"""	0.21878338254324606	"""RET_family"""
604	"""2714267"""	0.18527075091068887	"""CD121b	_IL1R2"""
605	"""783224"""	0.19244245946948196	"""CD281	_TLR1"""
606	"""369064"""	0.07613737773694709	"""MET_family"""
607	"""12297"""	0.12082135873170367	"""CD281	_TLR1"""
608	"""1106545"""	0.2259331347911633	"""CD286	_TLR6"""
609	"""385507"""	0.14418991008638973	"""IL6/12_receptor_family"""
610	"""573976"""	0.06825175415438234	"""IL17_receptor_family"""
611	"""545299"""	0.17147940793801597	"""AKT/PKB_family"""
612	"""544313"""	0.1212051583837171	"""AKT/PKB_family"""
613	"""4455962"""	0.23255261975111235	"""mTOR_signaling_pathway"""
614	"""4329788"""	0.09858555997341414	"""Toll-like_receptor_signaling_pathway"""
615	"""40351"""	0.12169673313366675	"""Intestinal_immune_network_for_IgA_production"""
616	"""978664"""	0.17359555300422358	"""CD273	_PDCD1LG2"""
617	"""310003"""	0.08847519537729287	"""CD281	_TLR1"""
618	"""1084952"""	0.16130980524042368	"""EGFR_family"""
619	"""569835"""	0.24430116405286675	"""Bacterial_toxins"""
620	"""585063"""	0.1320162917377529	"""CD121b	_IL1R2"""
621	"""1074625"""	0.01281091798130346	"""IL17_receptor_family"""
622	"""876170"""	0.31861136222221514	"""CD121b	_IL1R2"""
623	"""1052930"""	0.062170598890466576	"""CD284	_TLR4"""
624	"""588929"""	0.13305260151457432	"""p53_signaling_pathway"""
625	"""569335"""	2.315751951003273e-05	"""CD286	_TLR6"""
626	"""1002005"""	0.08667196548322417	"""CD284	_TLR4"""
627	"""746799"""	0.07429487218451263	"""IL17_receptor_family"""
628	"""252045"""	0.14065299074671864	"""MAPKAPK_family"""
629	"""1084157"""	0.2252778036206341	"""mTOR_signaling_pathway"""
630	"""869513"""	0.14791984832511024	"""IL17_receptor_family"""
631	"""446403"""	0.04630919758153409	"""ALK_family"""
632	"""1060441"""	0.1250259670286555	"""Toll-like_receptor_signaling_pathway"""
633	"""990864"""	0.1494002329336344	"""CD286	_TLR6"""
634	"""791738"""	0.16886140518239182	"""EGFR_family"""
635	"""579141"""	0.3726105451574126	"""Bacterial_toxins"""
636	"""246785"""	0.15835038370129234	"""ALK_family"""
637	"""4310396"""	0.13778615808917205	"""Bacterial_secretion_system"""
638	"""403701"""	0.169396414752734	"""Bacterial_secretion_system"""
639	"""341460"""	0.10393591187311353	"""EGFR_family"""
640	"""586458"""	0.13143999859775096	"""ALK_family"""
641	"""4309301"""	0.16170716600305587	"""CD284	_TLR4"""
642	"""646549"""	0.5996415024589355	"""Toll-like_receptor_signaling_pathway"""
643	"""1078207"""	0.12760824075116042	"""mTOR_signaling_pathway"""
644	"""217734"""	0.18314334963409395	"""CD366	_HAVCR2"""
645	"""729513"""	0.2395626060104199	"""IL17_receptor_family"""
646	"""552576"""	0.18115290088272076	"""Intestinal_immune_network_for_IgA_production"""
647	"""535359"""	0.10024954745576263	"""Bacterial_secretion_system"""
648	"""1055322"""	0.13849377856398956	"""Bacterial_toxins"""
649	"""2259380"""	0.15268845670627135	"""Intestinal_immune_network_for_IgA_production"""
650	"""535901"""	0.08352604623824796	"""IL6/12_receptor_family"""
651	"""1099914"""	0.00021935597193652783	"""AKT/PKB_family"""
652	"""557100"""	0.332081384321669	"""CD121b	_IL1R2"""
653	"""938948"""	0.144597543872368	"""IL6/12_receptor_family"""
654	"""915452"""	0.09130305701375484	"""CD286	_TLR6"""
655	"""240252"""	0.2550460576786198	"""Bacteria"""
656	"""893979"""	0.04890150646147183	"""Bacteria"""
657	"""4307391"""	0.14720470014400394	"""CD281	_TLR1"""
658	"""831179"""	0.1426920794865691	"""RET_family"""
659	"""1074210"""	0.11650477466021887	"""EGFR_tyrosine_kinase_inhibitor_resistance"""
660	"""937372"""	0.06648857419701107	"""AKT/PKB_family"""
661	"""1117031"""	0.10441237997637667	"""CD281	_TLR1"""
662	"""504674"""	0.1254187597360672	"""IL6/12_receptor_family"""
663	"""1003206"""	0.15158462050036792	"""CD281	_TLR1"""
664	"""830978"""	0.3480481218014172	"""CD121b	_IL1R2"""
665	"""4340138"""	0.2279951527092455	"""CD286	_TLR6"""
666	"""572138"""	0.3999436686444544	"""CD121b	_IL1R2"""
667	"""515747"""	0.226126165323936	"""CD284	_TLR4"""
668	"""796406"""	0.23435299475967605	"""MET_family"""
669	"""470724"""	0.2521363308039372	"""Bacteria"""
670	"""879040"""	0.01209730343607684	"""p53_signaling_pathway"""
671	"""851822"""	0.11361425555912892	"""CD121b	_IL1R2"""
672	"""960076"""	0.11569355921513545	"""CD286	_TLR6"""
673	"""814363"""	0.2992372048046653	"""AKT/PKB_family"""
674	"""1052264"""	0.0923294312303691	"""IL17_receptor_family"""
675	"""1051517"""	0.2423437658482827	"""EGFR_family"""
676	"""818854"""	0.2031127919075206	"""CD121b	_IL1R2"""
677	"""255518"""	0.0040987841211096885	"""IL6/12_receptor_family"""
678	"""1083508"""	0.2513134538280677	"""CD121b	_IL1R2"""
679	"""970921"""	0.23455471173528625	"""Bacterial_toxins"""
680	"""510547"""	0.1347136763871811	"""CD121b	_IL1R2"""
681	"""435928"""	0.21979125113337467	"""Bacterial_toxins"""
682	"""891031"""	0.13706896782808267	"""Bacterial_toxins"""
683	"""160290"""	0.0822418073050132	"""CD281	_TLR1"""
684	"""995583"""	0.1825717107641183	"""CD284	_TLR4"""
685	"""70671"""	0.1411147835748545	"""ALK_family"""
686	"""990405"""	0.27868753331081064	"""Intestinal_immune_network_for_IgA_production"""
687	"""1140644"""	0.3129084458895138	"""CD286	_TLR6"""
688	"""384499"""	0.32876561299685897	"""CD288	_TLR8"""
689	"""534507"""	0.07231013700149916	"""MAPKAPK_family"""
690	"""629320"""	0.1209743903953139	"""CD286	_TLR6"""
691	"""922761"""	0.06978263918700797	"""CD282	_TLR2"""
692	"""706432"""	0.2841126006109835	"""CD121b	_IL1R2"""
693	"""814282"""	0.07885312037408873	"""CD121b	_IL1R2"""
694	"""2613485"""	0.19465342962933407	"""CD366	_HAVCR2"""
695	"""816408"""	0.2769006445395707	"""Intestinal_immune_network_for_IgA_production"""
696	"""225453"""	0.1491254595670345	"""RET_family"""
697	"""1060517"""	0.03176743203602795	"""CD273	_PDCD1LG2"""
698	"""969805"""	0.16407942817203627	"""p53_signaling_pathway"""
699	"""1059729"""	0.11683220920040205	"""Toll-like_receptor_signaling_pathway"""
700	"""4017244"""	0.2642522965613799	"""IL17_receptor_family"""
701	"""31235"""	0.1341934396718325	"""Bacterial_toxins"""
702	"""92263"""	0.061531738025324176	"""Bacterial_secretion_system"""
703	"""361839"""	0.2478876525606248	"""CD284	_TLR4"""
704	"""228207"""	0.16511736445347036	"""AKT/PKB_family"""
705	"""922397"""	0.14369171272157188	"""Toll-like_receptor_signaling_pathway"""
706	"""810955"""	0.19053883567005175	"""AKT/PKB_family"""
707	"""137183"""	0.19817763834894794	"""CD286	_TLR6"""
708	"""949789"""	0.15461846608302993	"""IL17_receptor_family"""
709	"""4301566"""	0.08440879310415253	"""CD273	_PDCD1LG2"""
710	"""439036"""	0.21515962966153931	"""CD366	_HAVCR2"""
711	"""580411"""	0.28756397444274706	"""RET_family"""
712	"""1047041"""	0.2129087908997921	"""IL17_receptor_family"""
713	"""605681"""	0.1963220324285932	"""RET_family"""
714	"""895220"""	0.17560025728129	"""IL17_receptor_family"""
715	"""585221"""	0.4553863947346161	"""Intestinal_immune_network_for_IgA_production"""
716	"""420127"""	0.0492249793296575	"""mTOR_signaling_pathway"""
717	"""875704"""	0.2437359146153621	"""Intestinal_immune_network_for_IgA_production"""
718	"""865469"""	0.11326628891034116	"""IL6/12_receptor_family"""
719	"""827773"""	0.0014195300592367436	"""CD366	_HAVCR2"""
720	"""585419"""	0.1350216432300918	"""CD288	_TLR8"""
721	"""92512"""	0.1608506000544202	"""p53_signaling_pathway"""
722	"""1081231"""	0.12837663862888524	"""CD281	_TLR1"""
723	"""664697"""	0.3621967722064112	"""CD288	_TLR8"""
724	"""19930"""	0.12248027716392447	"""IL17_receptor_family"""
725	"""716473"""	0.24685246145881476	"""CD366	_HAVCR2"""
726	"""2534"""	0.13904388080335625	"""p53_signaling_pathway"""
727	"""1060029"""	0.3369128074612203	"""CD273	_PDCD1LG2"""
728	"""579924"""	0.07222634725529929	"""Bacterial_toxins"""
729	"""590601"""	0.2531505129186367	"""Bacteria"""
730	"""759916"""	0.1505466752730942	"""IL17_receptor_family"""
731	"""699027"""	0.21028218418757694	"""AKT/PKB_family"""
732	"""705241"""	0.04251567784008746	"""IL6/12_receptor_family"""
733	"""461206"""	9.161505247114224e-05	"""p53_signaling_pathway"""
734	"""82171"""	0.09403482576382363	"""CD286	_TLR6"""
735	"""2554"""	0.12218982943957447	"""AKT/PKB_family"""
736	"""790545"""	0.22883101981782755	"""Intestinal_immune_network_for_IgA_production"""
737	"""557665"""	0.3066809968720263	"""CD366	_HAVCR2"""
738	"""1111294"""	0.1658075067782629	"""IL17_receptor_family"""
739	"""795504"""	0.36818064439030496	"""Intestinal_immune_network_for_IgA_production"""
740	"""771804"""	0.7288269828940835	"""CD366	_HAVCR2"""
741	"""304640"""	0.1033842752167762	"""CD281	_TLR1"""
742	"""4440670"""	0.22726971507113075	"""Bacterial_secretion_system"""
743	"""851938"""	0.29242951709050885	"""NF-kappa_B_signaling_pathway"""
744	"""1011712"""	0.27800553128947275	"""CD273	_PDCD1LG2"""
745	"""32546"""	0.14099547069620516	"""CD281	_TLR1"""
746	"""580625"""	0.2096023351849319	"""CD288	_TLR8"""
747	"""300432"""	0.18341003087276653	"""CD286	_TLR6"""
748	"""1060565"""	0.2193225204106455	"""Bacterial_secretion_system"""
749	"""1010721"""	0.006645845054660528	"""AKT/PKB_family"""
750	"""4297838"""	0.4873474027500692	"""CD288	_TLR8"""
751	"""510422"""	0.12584704295527666	"""CD273	_PDCD1LG2"""
752	"""1927234"""	0.1962527238131703	"""Bacterial_secretion_system"""
753	"""4338511"""	0.0003710463015052514	"""IL6/12_receptor_family"""
754	"""441265"""	0.16379788545266827	"""Toll-like_receptor_signaling_pathway"""
755	"""1101451"""	0.13327916696604472	"""p53_signaling_pathway"""
756	"""984831"""	0.5397437292278192	"""CD273	_PDCD1LG2"""
757	"""1017181"""	0.061255424927085786	"""AKT/PKB_family"""
758	"""591699"""	0.3248958879480897	"""CD286	_TLR6"""
759	"""769222"""	0.1841553634843364	"""AKT/PKB_family"""
760	"""415661"""	0.17418338691393884	"""IL17_receptor_family"""
761	"""607386"""	0.0005371346604052101	"""p53_signaling_pathway"""
762	"""749837"""	0.17847080962956105	"""Bacterial_secretion_system"""
763	"""35291"""	0.28341874231064385	"""Bacteria"""
764	"""334554"""	0.28098855894399244	"""CD366	_HAVCR2"""
765	"""1004910"""	0.09605094196280717	"""AKT/PKB_family"""
766	"""4315533"""	0.2574896664565249	"""AKT/PKB_family"""
767	"""1646259"""	0.0783919773021998	"""AKT/PKB_family"""
768	"""564411"""	0.09605124577245627	"""AKT/PKB_family"""
769	"""891635"""	0.2278385298892422	"""AKT/PKB_family"""
770	"""583388"""	0.27630044691624706	"""Intestinal_immune_network_for_IgA_production"""
771	"""1104733"""	0.10952544326047488	"""CD288	_TLR8"""
772	"""610107"""	0.33365103927213297	"""CD288	_TLR8"""
773	"""851704"""	0.13491899053236245	"""CD284	_TLR4"""
774	"""1080820"""	0.5597495076501923	"""CD273	_PDCD1LG2"""
775	"""103229"""	0.13619031817912747	"""Intestinal_immune_network_for_IgA_production"""
776	"""942852"""	0.2520958172204171	"""Bacterial_secretion_system"""
777	"""4383820"""	0.4463860928607876	"""CD121b	_IL1R2"""
778	"""71649"""	0.11249876610100383	"""CD288	_TLR8"""
779	"""122517"""	0.31162389341841146	"""CD366	_HAVCR2"""
780	"""1141758"""	1.0546793642302637e-05	"""AKT/PKB_family"""
781	"""1081815"""	0.14508259120697706	"""AKT/PKB_family"""
782	"""988314"""	0.08680162601171007	"""MAPKAPK_family"""
783	"""2708478"""	0.15818423600923334	"""RET_family"""
784	"""278795"""	0.32437542592797697	"""CD288	_TLR8"""
785	"""342427"""	0.13627417708377046	"""CD366	_HAVCR2"""
786	"""356574"""	0.16785714204777094	"""RET_family"""
787	"""862115"""	0.0410177124953641	"""CD121b	_IL1R2"""
788	"""4298633"""	0.051359270083522916	"""CD121a	_IL1R1"""
789	"""4307652"""	0.027800367453781585	"""RET_family"""
790	"""650048"""	0.35567567689098223	"""Intestinal_immune_network_for_IgA_production"""
791	"""114813"""	0.3052416099334155	"""CD121b	_IL1R2"""
792	"""242577"""	0.1828775464469392	"""CD121b	_IL1R2"""
793	"""987790"""	0.25775294134889365	"""Intestinal_immune_network_for_IgA_production"""
794	"""40401"""	0.20899903408524345	"""CD288	_TLR8"""
795	"""209603"""	0.17685551944611647	"""RET_family"""
796	"""650816"""	0.003425032023176081	"""CD281	_TLR1"""
797	"""660953"""	0.0926539687729661	"""AKT/PKB_family"""
798	"""897411"""	0.3412912501419897	"""CD273	_PDCD1LG2"""
799	"""4332717"""	0.11360962753095293	"""CD288	_TLR8"""
800	"""898309"""	0.031760900883317345	"""AKT/PKB_family"""
801	"""810167"""	0.2487254793873097	"""CD366	_HAVCR2"""
802	"""555945"""	0.2600696603910587	"""IL6/12_receptor_family"""
803	"""816868"""	0.4403833971908139	"""CD366	_HAVCR2"""
804	"""574655"""	0.1075258742999278	"""CD121b	_IL1R2"""
805	"""1066621"""	0.10272676287766563	"""AKT/PKB_family"""
806	"""802011"""	0.03510688896845377	"""IL6/12_receptor_family"""
807	"""950620"""	0.11040255931704274	"""IL6/12_receptor_family"""
808	"""716006"""	0.31873876090952297	"""Intestinal_immune_network_for_IgA_production"""
809	"""516569"""	0.2463393031646401	"""CD366	_HAVCR2"""
810	"""815859"""	0.3056540001568079	"""CD288	_TLR8"""
811	"""1106617"""	0.1530491458109539	"""Bacterial_toxins"""
812	"""416617"""	0.3433915811321601	"""CD366	_HAVCR2"""
813	"""269907"""	0.16542063703786772	"""AKT/PKB_family"""
814	"""518743"""	0.21279055166498045	"""Bacterial_toxins"""
815	"""1090273"""	0.0036780583564096883	"""IL6/12_receptor_family"""
816	"""787709"""	0.22005445895368328	"""CD121b	_IL1R2"""
817	"""647097"""	0.306644301219373	"""AKT/PKB_family"""
818	"""971907"""	0.4238781010130507	"""CD273	_PDCD1LG2"""
819	"""92629"""	0.2453141429986641	"""AKT/PKB_family"""
820	"""968954"""	0.10570041392736212	"""CD121a	_IL1R1"""
821	"""650001"""	0.10591123661278666	"""AKT/PKB_family"""
822	"""559527"""	0.19265628784068045	"""CD121b	_IL1R2"""
823	"""854050"""	0.04066367221111635	"""Bacterial_toxins"""
824	"""1087471"""	0.2930598188236853	"""Intestinal_immune_network_for_IgA_production"""
825	"""1108638"""	0.12806185353792268	"""CD273	_PDCD1LG2"""
826	"""788632"""	0.26540270750003897	"""Intestinal_immune_network_for_IgA_production"""
827	"""521268"""	0.10662715825968136	"""RET_family"""
828	"""832674"""	0.3929150647631772	"""CD273	_PDCD1LG2"""
829	"""897109"""	0.33678566127366005	"""CD121b	_IL1R2"""
830	"""527630"""	0.33665192227889795	"""CD273	_PDCD1LG2"""
